.headers on
--Name: Kindra Bilodeau
--File:Lab03.sql
--Date: January 22,2019

-- 1. What is the order number and the date of each order sold by each employee?
select e.employeeid, e.lastname, e.firstname, o.employeeid, o.orderid, o.orderdate
from employees e inner join orders o on e.employeeid = o.employeeid order by e.employeeid;
EmployeeID|LastName|FirstName|EmployeeID|OrderID|OrderDate
31|Gorgonzola Telino|Germany
31|Gorgonzola Telino|Germany
31|Gorgonzola Telino|Germany
31|Gorgonzola Telino|Germany
31|Gorgonzola Telino|Germany
31|Gorgonzola Telino|Germany
31|Gorgonzola Telino|Germany
31|Gorgonzola Telino|Germany
31|Gorgonzola Telino|Germany
31|Gorgonzola Telino|Germany
6|Grandma's Boysenberry Spread|Germany
6|Grandma's Boysenberry Spread|Germany
6|Grandma's Boysenberry Spread|Germany
37|Gravad lax|Germany
24|Guaraná Fantástica|Germany
24|Guaraná Fantástica|Germany
24|Guaraná Fantástica|Germany
24|Guaraná Fantástica|Germany
24|Guaraná Fantástica|Germany
69|Gudbrandsdalsost|Germany
69|Gudbrandsdalsost|Germany
69|Gudbrandsdalsost|Germany
69|Gudbrandsdalsost|Germany
69|Gudbrandsdalsost|Germany
69|Gudbrandsdalsost|Germany
44|Gula Malacca|Germany
44|Gula Malacca|Germany
44|Gula Malacca|Germany
44|Gula Malacca|Germany
26|Gumbär Gummibärchen|Germany
26|Gumbär Gummibärchen|Germany
26|Gumbär Gummibärchen|Germany
26|Gumbär Gummibärchen|Germany
26|Gumbär Gummibärchen|Germany
26|Gumbär Gummibärchen|Germany
26|Gumbär Gummibärchen|Germany
22|Gustaf's Knäckebröd|Germany
10|Ikura|Germany
10|Ikura|Germany
36|Inlagd Sill|Germany
36|Inlagd Sill|Germany
36|Inlagd Sill|Germany
36|Inlagd Sill|Germany
36|Inlagd Sill|Germany
36|Inlagd Sill|Germany
43|Ipoh Coffee|Germany
43|Ipoh Coffee|Germany
43|Ipoh Coffee|Germany
43|Ipoh Coffee|Germany
41|Jack's New England Clam Chowder|Germany
41|Jack's New England Clam Chowder|Germany
41|Jack's New England Clam Chowder|Germany
41|Jack's New England Clam Chowder|Germany
41|Jack's New England Clam Chowder|Germany
41|Jack's New England Clam Chowder|Germany
13|Konbu|Germany
13|Konbu|Germany
13|Konbu|Germany
13|Konbu|Germany
13|Konbu|Germany
13|Konbu|Germany
13|Konbu|Germany
13|Konbu|Germany
76|Lakkalikööri|Germany
76|Lakkalikööri|Germany
76|Lakkalikööri|Germany
76|Lakkalikööri|Germany
76|Lakkalikööri|Germany
76|Lakkalikööri|Germany
76|Lakkalikööri|Germany
76|Lakkalikööri|Germany
76|Lakkalikööri|Germany
76|Lakkalikööri|Germany
76|Lakkalikööri|Germany
67|Laughing Lumberjack Lager|Germany
67|Laughing Lumberjack Lager|Germany
74|Longlife Tofu|Germany
65|Louisiana Fiery Hot Pepper Sauce|Germany
65|Louisiana Fiery Hot Pepper Sauce|Germany
65|Louisiana Fiery Hot Pepper Sauce|Germany
51|Manjimup Dried Apples|Germany
51|Manjimup Dried Apples|Germany
51|Manjimup Dried Apples|Germany
51|Manjimup Dried Apples|Germany
51|Manjimup Dried Apples|Germany
32|Mascarpone Fabioli|Germany
32|Mascarpone Fabioli|Germany
49|Maxilaku|Germany
49|Maxilaku|Germany
9|Mishi Kobe Niku|Germany
72|Mozzarella di Giovanni|Germany
72|Mozzarella di Giovanni|Germany
72|Mozzarella di Giovanni|Germany
72|Mozzarella di Giovanni|Germany
72|Mozzarella di Giovanni|Germany
72|Mozzarella di Giovanni|Germany
72|Mozzarella di Giovanni|Germany
30|Nord-Ost Matjeshering|Germany
30|Nord-Ost Matjeshering|Germany
30|Nord-Ost Matjeshering|Germany
30|Nord-Ost Matjeshering|Germany
30|Nord-Ost Matjeshering|Germany
30|Nord-Ost Matjeshering|Germany
8|Northwoods Cranberry Sauce|Germany
8|Northwoods Cranberry Sauce|Germany
8|Northwoods Cranberry Sauce|Germany
25|NuNuCa Nuß-Nougat-Creme|Germany
25|NuNuCa Nuß-Nougat-Creme|Germany
77|Original Frankfurter grüne Soße|Germany
77|Original Frankfurter grüne Soße|Germany
77|Original Frankfurter grüne Soße|Germany
77|Original Frankfurter grüne Soße|Germany
77|Original Frankfurter grüne Soße|Germany
77|Original Frankfurter grüne Soße|Germany
77|Original Frankfurter grüne Soße|Germany
70|Outback Lager|Germany
70|Outback Lager|Germany
70|Outback Lager|Germany
70|Outback Lager|Germany
70|Outback Lager|Germany
16|Pavlova|Germany
16|Pavlova|Germany
16|Pavlova|Germany
16|Pavlova|Germany
16|Pavlova|Germany
16|Pavlova|Germany
53|Perth Pasties|Germany
53|Perth Pasties|Germany
53|Perth Pasties|Germany
53|Perth Pasties|Germany
53|Perth Pasties|Germany
53|Perth Pasties|Germany
55|Pâté chinois|Germany
55|Pâté chinois|Germany
55|Pâté chinois|Germany
55|Pâté chinois|Germany
55|Pâté chinois|Germany
55|Pâté chinois|Germany
11|Queso Cabrales|Germany
11|Queso Cabrales|Germany
11|Queso Cabrales|Germany
11|Queso Cabrales|Germany
11|Queso Cabrales|Germany
12|Queso Manchego La Pastora|Germany
12|Queso Manchego La Pastora|Germany
12|Queso Manchego La Pastora|Germany
59|Raclette Courdavault|Germany
59|Raclette Courdavault|Germany
59|Raclette Courdavault|Germany
59|Raclette Courdavault|Germany
59|Raclette Courdavault|Germany
59|Raclette Courdavault|Germany
59|Raclette Courdavault|Germany
59|Raclette Courdavault|Germany
59|Raclette Courdavault|Germany
59|Raclette Courdavault|Germany
59|Raclette Courdavault|Germany
57|Ravioli Angelo|Germany
57|Ravioli Angelo|Germany
57|Ravioli Angelo|Germany
75|Rhönbräu Klosterbier|Germany
75|Rhönbräu Klosterbier|Germany
75|Rhönbräu Klosterbier|Germany
75|Rhönbräu Klosterbier|Germany
75|Rhönbräu Klosterbier|Germany
75|Rhönbräu Klosterbier|Germany
45|Rogede sild|Germany
73|Röd Kaviar|Germany
73|Röd Kaviar|Germany
28|Rössle Sauerkraut|Germany
28|Rössle Sauerkraut|Germany
28|Rössle Sauerkraut|Germany
28|Rössle Sauerkraut|Germany
28|Rössle Sauerkraut|Germany
34|Sasquatch Ale|Germany
34|Sasquatch Ale|Germany
27|Schoggi Schokolade|Germany
27|Schoggi Schokolade|Germany
68|Scottish Longbreads|Germany
68|Scottish Longbreads|Germany
68|Scottish Longbreads|Germany
42|Singaporean Hokkien Fried Mee|Germany
42|Singaporean Hokkien Fried Mee|Germany
42|Singaporean Hokkien Fried Mee|Germany
42|Singaporean Hokkien Fried Mee|Germany
20|Sir Rodney's Marmalade|Germany
20|Sir Rodney's Marmalade|Germany
20|Sir Rodney's Marmalade|Germany
21|Sir Rodney's Scones|Germany
21|Sir Rodney's Scones|Germany
21|Sir Rodney's Scones|Germany
21|Sir Rodney's Scones|Germany
21|Sir Rodney's Scones|Germany
21|Sir Rodney's Scones|Germany
21|Sir Rodney's Scones|Germany
21|Sir Rodney's Scones|Germany
21|Sir Rodney's Scones|Germany
61|Sirop d'érable|Germany
61|Sirop d'érable|Germany
61|Sirop d'érable|Germany
46|Spegesild|Germany
46|Spegesild|Germany
35|Steeleye Stout|Germany
35|Steeleye Stout|Germany
35|Steeleye Stout|Germany
35|Steeleye Stout|Germany
62|Tarte au sucre|Germany
62|Tarte au sucre|Germany
62|Tarte au sucre|Germany
62|Tarte au sucre|Germany
62|Tarte au sucre|Germany
62|Tarte au sucre|Germany
62|Tarte au sucre|Germany
62|Tarte au sucre|Germany
62|Tarte au sucre|Germany
19|Teatime Chocolate Biscuits|Germany
19|Teatime Chocolate Biscuits|Germany
19|Teatime Chocolate Biscuits|Germany
19|Teatime Chocolate Biscuits|Germany
19|Teatime Chocolate Biscuits|Germany
19|Teatime Chocolate Biscuits|Germany
19|Teatime Chocolate Biscuits|Germany
19|Teatime Chocolate Biscuits|Germany
29|Thüringer Rostbratwurst|Germany
29|Thüringer Rostbratwurst|Germany
29|Thüringer Rostbratwurst|Germany
29|Thüringer Rostbratwurst|Germany
14|Tofu|Germany
14|Tofu|Germany
14|Tofu|Germany
14|Tofu|Germany
14|Tofu|Germany
54|Tourtière|Germany
54|Tourtière|Germany
54|Tourtière|Germany
54|Tourtière|Germany
54|Tourtière|Germany
23|Tunnbröd|Germany
23|Tunnbröd|Germany
23|Tunnbröd|Germany
23|Tunnbröd|Germany
23|Tunnbröd|Germany
23|Tunnbröd|Germany
7|Uncle Bob's Organic Dried Pears|Germany
7|Uncle Bob's Organic Dried Pears|Germany
7|Uncle Bob's Organic Dried Pears|Germany
7|Uncle Bob's Organic Dried Pears|Germany
63|Vegie-spread|Germany
63|Vegie-spread|Germany
64|Wimmers gute Semmelknödel|Germany
64|Wimmers gute Semmelknödel|Germany
64|Wimmers gute Semmelknödel|Germany
64|Wimmers gute Semmelknödel|Germany
64|Wimmers gute Semmelknödel|Germany
64|Wimmers gute Semmelknödel|Germany
47|Zaanse koeken|Germany
47|Zaanse koeken|Germany
47|Zaanse koeken|Germany
47|Zaanse koeken|Germany
